item_id,order_id,product_id,quantity,discount
110951,13600,541,4,0.0
110952,14906,324,3,0.1
110953,13943,227,5,0.15
110954,10272,266,1,0.05
110955,11124,574,3,0.2
110956,13980,222,4,0.05
110957,11228,422,3,0.05
110958,10190,320,3,0.2
110959,10546,529,4,0.2
110960,12342,379,4,0.0
110961,13967,598,2,0.15
110962,14015,248,3,0.2
110963,14944,392,5,0.15
110964,15464,526,1,0.0
110965,14867,347,3,0.05
110966,10769,506,4,0.2
110967,13776,288,2,0.2
110968,12732,111,3,0.0
110969,15167,384,5,0.15
110970,11011,145,4,0.15
110971,14799,224,5,0.1
110972,10465,478,5,0.05
110973,12601,347,1,0.1
110974,10917,506,1,0.15
110975,11453,437,3,0.1
110976,13469,547,1,0.15
110977,14290,259,3,0.2
110978,10066,367,3,0.0
110979,12603,392,4,0.1
110980,11726,178,4,0.2
110981,14697,391,2,0.2
110982,11500,483,1,0.0
110983,15808,251,2,0.0
110984,11905,385,5,0.2
110985,14572,251,3,0.2
110986,13965,592,3,0.1
110987,12810,224,4,0.1
110988,14091,328,5,0.05
110989,10887,372,3,0.05
110990,13809,459,3,0.2
110991,14178,440,5,0.05
110992,11961,317,5,0.2
110993,12748,247,3,0.0
110994,10044,318,5,0.0
110995,15598,196,1,0.1
110996,13843,547,5,0.15
110997,14706,150,2,0.2
110998,11889,569,2,0.1
110999,13899,557,3,0.05
111000,15449,143,3,0.2
111001,15534,119,4,0.1
111002,13893,213,5,0.05
111003,15884,477,2,0.2
111004,10720,313,4,0.1
111005,10691,118,3,0.15
111006,11946,234,1,0.1
111007,10110,391,5,0.2
111008,14315,114,4,0.05
111009,14559,164,1,0.2
111010,10515,493,3,0.2
111011,10637,263,2,0.1
111012,13329,358,4,0.2
111013,15313,599,4,0.0
111014,10627,106,3,0.15
111015,10070,455,3,0.05
111016,12507,221,2,0.15
111017,13890,253,2,0.1
111018,15614,429,2,0.1
111019,13800,278,1,0.0
111020,11851,579,1,0.1
111021,14320,491,3,0.1
111022,15962,163,4,0.1
111023,12879,512,1,0.15
111024,13353,358,3,0.0
111025,13978,165,1,0.2
111026,11635,457,2,0.05
111027,15902,287,3,0.0
111028,13477,508,2,0.15
111029,12544,546,5,0.2
111030,15876,327,4,0.2
111031,15158,299,2,0.05
111032,10769,394,4,0.2
111033,15972,351,3,0.0
111034,15765,577,5,0.2
111035,12604,418,4,0.15
111036,10992,293,1,0.2
111037,11729,219,3,0.15
111038,12029,279,5,0.2
111039,11530,578,1,0.05
111040,10489,152,1,0.0
111041,14153,210,5,0.15
111042,10512,324,2,0.2
111043,13320,430,5,0.1
111044,12152,198,5,0.1
111045,12605,419,5,0.0
111046,12108,495,4,0.15
111047,15698,148,2,0.05
111048,10735,597,3,0.05
111049,15679,201,1,0.0
111050,13310,538,4,0.05
111051,10371,575,2,0.2
111052,12074,534,5,0.0
111053,15939,340,4,0.15
111054,14702,174,4,0.05
111055,14206,138,1,0.2
111056,14869,570,3,0.05
111057,12302,316,2,0.0
111058,11831,236,2,0.0
111059,11860,106,2,0.05
111060,15924,347,5,0.0
111061,10917,424,5,0.1
111062,13176,297,4,0.0
111063,12663,490,3,0.15
111064,12635,211,1,0.05
111065,14693,388,1,0.1
111066,11238,138,3,0.05
111067,12161,215,2,0.0
111068,11336,285,3,0.1
111069,12617,312,1,0.05
111070,15051,588,5,0.0
111071,12944,465,3,0.0
111072,15221,584,4,0.05
111073,10762,355,5,0.05
111074,13719,420,4,0.05
111075,15034,410,4,0.1
111076,12701,213,3,0.1
111077,12132,370,4,0.15
111078,14815,420,2,0.1
111079,11954,534,3,0.0
111080,10949,275,1,0.1
111081,10302,410,2,0.05
111082,14025,119,5,0.05
111083,15337,303,3,0.1
111084,12589,523,1,0.0
111085,13695,549,1,0.15
111086,12702,226,3,0.05
111087,11476,583,2,0.2
111088,10614,567,1,0.15
111089,15645,354,3,0.2
111090,15521,416,3,0.2
111091,10669,517,4,0.2
111092,12129,355,3,0.05
111093,10218,388,1,0.05
111094,12932,392,4,0.2
111095,10749,252,1,0.2
111096,14221,527,2,0.15
111097,10201,299,2,0.05
111098,12622,299,1,0.2
111099,15140,402,5,0.0
111100,10722,275,5,0.05
111101,10952,553,5,0.05
111102,11882,370,1,0.0
111103,12228,529,3,0.2
111104,11433,280,4,0.1
111105,15182,318,3,0.05
111106,12321,218,1,0.2
111107,11777,406,3,0.0
111108,10699,421,2,0.0
111109,12969,433,4,0.05
111110,10622,420,1,0.0
111111,12588,123,4,0.0
111112,15082,225,5,0.2
111113,10460,184,5,0.0
111114,11085,299,2,0.1
111115,10300,426,1,0.2
111116,12545,287,5,0.2
111117,11276,429,4,0.05
111118,11431,192,4,0.2
111119,15376,430,2,0.05
111120,13453,282,5,0.0
111121,12389,327,3,0.15
111122,15926,299,5,0.1
111123,11822,573,2,0.1
111124,10989,578,5,0.0
111125,10214,335,1,0.15
111126,10532,510,2,0.2
111127,12918,144,3,0.15
111128,15696,176,4,0.2
111129,13620,241,5,0.2
111130,11985,282,4,0.2
111131,12259,219,2,0.15
111132,12219,140,4,0.0
111133,14634,360,1,0.2
111134,15383,537,2,0.0
111135,14772,344,2,0.2
111136,14486,229,5,0.0
111137,12110,106,2,0.0
111138,13061,411,1,0.0
111139,11609,166,5,0.05
111140,12525,474,1,0.15
111141,14416,594,3,0.2
111142,10690,319,5,0.2
111143,12100,246,2,0.05
111144,14753,334,2,0.0
111145,14924,129,2,0.0
111146,11101,409,3,0.2
111147,10119,261,1,0.1
111148,12769,231,2,0.2
111149,15302,248,4,0.2
111150,10506,488,2,0.05
111151,12201,182,5,0.0
111152,11042,492,5,0.15
111153,13136,570,4,0.2
111154,10497,461,3,0.2
111155,15868,442,5,0.15
111156,14175,183,3,0.05
111157,10059,512,3,0.1
111158,15531,550,4,0.05
111159,13133,173,5,0.2
111160,13539,455,2,0.05
111161,11654,314,3,0.15
111162,15869,126,3,0.05
111163,15959,390,5,0.2
111164,11707,171,5,0.15
111165,15608,450,4,0.15
111166,10244,277,1,0.2
111167,12256,189,1,0.2
111168,15207,277,1,0.2
111169,11675,557,3,0.1
111170,12693,127,4,0.2
111171,10039,549,1,0.05
111172,13248,389,5,0.0
111173,11616,428,3,0.1
111174,10020,405,3,0.1
111175,10221,163,5,0.0
111176,15969,516,4,0.05
111177,13772,588,4,0.1
111178,10251,119,1,0.1
111179,14308,584,5,0.2
111180,14515,534,2,0.15
111181,15292,593,4,0.1
111182,10507,378,1,0.05
111183,14742,587,3,0.15
111184,15748,446,4,0.0
111185,10869,167,2,0.1
111186,13991,338,3,0.05
111187,14588,237,3,0.0
111188,11170,263,5,0.2
111189,15358,427,5,0.2
111190,10740,435,4,0.15
111191,11791,488,2,0.0
111192,10424,393,5,0.15
111193,13056,128,1,0.0
111194,14388,356,3,0.0
111195,12204,493,1,0.2
111196,11984,391,3,0.15
111197,13923,212,1,0.2
111198,12398,340,3,0.0
111199,11958,343,5,0.2
111200,14339,253,1,0.15
111201,15327,365,4,0.15
111202,11790,545,4,0.05
111203,10585,152,2,0.2
111204,13201,581,2,0.05
111205,11343,501,2,0.0
111206,14191,560,1,0.2
111207,14397,365,3,0.1
111208,15757,154,2,0.05
111209,11209,233,5,0.15
111210,12823,291,4,0.05
111211,13694,224,4,0.2
111212,12448,531,5,0.05
111213,14786,318,4,0.15
111214,11166,465,1,0.05
111215,15089,503,5,0.05
111216,14757,583,1,0.1
111217,12306,422,4,0.0
111218,11063,401,5,0.15
111219,14401,171,5,0.0
111220,13355,557,5,0.1
111221,11848,314,4,0.2
111222,10526,462,4,0.2
111223,14503,133,4,0.1
111224,11383,474,2,0.2
111225,14982,436,2,0.2
111226,14969,271,3,0.05
111227,15086,444,5,0.05
111228,15401,556,4,0.05
111229,15685,450,5,0.1
111230,14107,510,1,0.2
111231,12723,401,1,0.0
111232,11988,596,4,0.15
111233,14068,391,2,0.2
111234,15069,337,3,0.1
111235,14105,437,2,0.05
111236,14124,537,5,0.15
111237,10686,202,2,0.15
111238,12550,110,4,0.15
111239,14678,141,2,0.0
111240,13867,470,1,0.05
111241,12826,226,4,0.05
111242,13735,373,4,0.05
111243,11242,483,4,0.05
111244,13501,427,2,0.2
111245,11662,550,1,0.15
111246,12051,111,2,0.15
111247,15307,419,5,0.15
111248,14139,598,3,0.1
111249,15731,295,3,0.05
111250,15531,530,3,0.2
111251,13262,120,5,0.2
111252,14138,497,5,0.1
111253,13844,571,5,0.1
111254,14826,373,1,0.15
111255,11982,577,4,0.15
111256,10648,335,5,0.15
111257,13924,587,3,0.15
111258,12705,516,3,0.15
111259,11983,327,2,0.05
111260,11929,327,4,0.2
111261,15256,454,5,0.05
111262,12558,441,4,0.2
111263,15639,372,5,0.0
111264,14133,379,3,0.0
111265,12020,495,4,0.0
111266,10823,224,4,0.2
111267,14675,498,5,0.1
111268,12565,295,5,0.05
111269,12833,171,4,0.1
111270,11021,332,5,0.2
111271,11082,273,4,0.15
111272,15992,599,2,0.1
111273,12023,303,4,0.2
111274,14209,133,1,0.0
111275,13676,311,4,0.15
111276,12884,401,2,0.0
111277,11780,282,2,0.1
111278,11820,341,3,0.1
111279,14697,589,3,0.05
111280,14538,151,1,0.05
111281,13762,471,5,0.2
111282,10228,480,5,0.1
111283,10874,443,2,0.0
111284,13651,507,2,0.05
111285,15242,129,3,0.0
111286,14767,106,2,0.2
111287,13429,523,4,0.0
111288,11292,233,4,0.0
111289,14791,196,1,0.15
111290,15605,524,4,0.2
111291,12917,446,1,0.05
111292,11028,562,3,0.15
111293,13550,182,4,0.1
111294,10121,377,1,0.1
111295,10742,415,5,0.05
111296,13882,317,1,0.2
111297,11510,504,4,0.1
111298,11243,380,1,0.1
111299,14790,231,3,0.1
111300,14353,186,2,0.2
111301,12091,428,5,0.1
111302,12918,466,3,0.05
111303,15650,413,5,0.05
111304,13782,466,5,0.05
111305,11713,193,1,0.15
111306,12636,171,2,0.05
111307,15009,426,1,0.0
111308,13765,426,1,0.1
111309,10594,432,4,0.05
111310,11034,291,1,0.2
111311,12840,314,2,0.2
111312,10212,147,3,0.2
111313,15772,318,1,0.15
111314,11406,189,2,0.2
111315,15509,375,1,0.15
111316,15018,584,5,0.1
111317,13812,327,1,0.0
111318,13077,497,4,0.2
111319,10922,317,5,0.2
111320,12040,340,2,0.15
111321,12200,401,1,0.15
111322,14063,516,5,0.0
111323,15855,514,5,0.05
111324,13239,441,3,0.15
111325,11494,482,5,0.0
111326,14174,270,2,0.1
111327,14508,465,1,0.2
111328,11578,332,5,0.2
111329,11598,208,2,0.0
111330,12429,428,3,0.0
111331,12996,333,1,0.2
111332,10313,270,4,0.15
111333,12443,235,5,0.05
111334,13982,231,5,0.1
111335,14076,137,3,0.05
111336,10004,359,2,0.05
111337,14205,502,3,0.05
111338,10886,599,2,0.2
111339,14189,224,1,0.05
111340,15219,526,5,0.15
111341,10192,493,4,0.15
111342,12381,541,3,0.15
111343,11236,508,4,0.0
111344,13279,363,4,0.1
111345,14723,453,5,0.15
111346,13034,317,5,0.05
111347,14669,270,4,0.0
111348,12404,198,1,0.2
111349,14292,458,4,0.15
111350,10262,286,2,0.05
111351,12370,313,2,0.05
111352,12468,458,2,0.2
111353,11935,412,2,0.0
111354,14428,332,3,0.05
111355,15416,542,1,0.1
111356,11260,502,3,0.15
111357,14777,267,3,0.0
111358,12055,406,2,0.15
111359,10534,261,1,0.15
111360,12120,384,1,0.2
111361,11524,284,4,0.1
111362,12666,125,3,0.1
111363,12187,242,1,0.2
111364,13458,283,5,0.15
111365,12590,184,3,0.1
111366,14420,331,1,0.15
111367,11941,568,5,0.0
111368,13737,491,5,0.2
111369,10073,488,5,0.2
111370,12888,323,2,0.1
111371,15509,258,4,0.0
111372,15358,418,4,0.15
111373,10988,285,1,0.1
111374,11346,521,1,0.15
111375,13413,283,4,0.0
111376,11787,185,5,0.05
111377,15425,165,1,0.1
111378,11032,152,2,0.1
111379,12007,103,2,0.2
111380,11231,177,4,0.05
111381,10411,235,1,0.1
111382,12306,426,1,0.15
111383,11820,170,5,0.0
111384,13093,262,1,0.05
111385,15290,196,4,0.2
111386,12592,116,1,0.2
111387,12503,330,1,0.15
111388,10662,492,2,0.0
111389,11230,505,4,0.2
111390,11357,477,3,0.2
111391,13093,367,4,0.0
111392,11674,406,4,0.05
111393,11089,443,3,0.1
111394,13649,106,3,0.1
111395,15955,210,2,0.0
111396,13551,243,5,0.0
111397,15163,495,4,0.0
111398,11961,255,4,0.15
111399,13446,307,4,0.15
111400,10500,529,4,0.0
111401,15399,266,2,0.15
111402,10326,360,4,0.1
111403,15538,562,3,0.0
111404,14649,273,3,0.1
111405,10888,494,1,0.1
111406,10996,221,2,0.15
111407,13674,538,1,0.2
111408,13041,513,4,0.2
111409,10929,240,2,0.05
111410,12969,540,2,0.05
111411,14404,268,5,0.2
111412,15427,184,5,0.0
111413,11923,521,1,0.2
111414,14566,294,1,0.15
111415,13256,376,3,0.2
111416,11655,368,3,0.0
111417,10625,138,3,0.0
111418,14345,514,2,0.05
111419,12372,403,4,0.05
111420,15563,438,1,0.0
111421,14700,342,3,0.1
111422,10059,430,2,0.05
111423,15117,299,5,0.15
111424,12317,398,4,0.1
111425,15438,105,5,0.15
111426,11278,532,5,0.15
111427,10687,577,4,0.0
111428,14611,471,2,0.1
111429,10533,483,5,0.05
111430,13176,455,2,0.0
111431,13905,203,5,0.2
111432,14498,535,3,0.05
111433,13853,496,4,0.2
111434,13405,238,1,0.0
111435,12769,393,4,0.15
111436,12925,481,5,0.15
111437,12656,166,5,0.1
111438,12141,167,3,0.05
111439,10574,370,3,0.2
111440,11566,147,4,0.2
111441,15067,504,1,0.1
111442,11806,465,4,0.05
111443,10437,469,1,0.15
111444,13082,280,2,0.0
111445,12504,168,5,0.1
111446,12463,215,2,0.0
111447,13590,126,4,0.0
111448,11399,147,1,0.1
111449,11555,307,1,0.2
111450,12752,173,2,0.05
111451,15735,359,3,0.2
111452,12930,486,3,0.15
111453,14858,587,2,0.05
111454,13828,525,3,0.1
111455,13922,130,1,0.1
111456,15559,521,4,0.1
111457,13267,565,3,0.0
111458,12694,103,1,0.1
111459,12945,109,4,0.15
111460,13498,108,1,0.15
111461,14072,109,5,0.1
111462,14957,476,4,0.05
111463,11975,501,5,0.15
111464,10867,252,3,0.05
111465,15219,556,3,0.05
111466,11054,242,1,0.05
111467,15411,538,2,0.1
111468,12535,436,1,0.0
111469,10028,374,5,0.1
111470,13218,597,4,0.15
111471,12336,572,2,0.15
111472,14677,523,1,0.15
111473,12998,472,5,0.15
111474,15023,531,5,0.0
111475,12158,127,3,0.05
111476,15985,448,1,0.1
111477,12692,171,1,0.15
111478,13343,582,5,0.05
111479,11556,319,1,0.1
111480,10276,390,3,0.0
111481,12737,356,2,0.2
111482,13683,203,5,0.0
111483,11348,247,3,0.2
111484,13090,490,3,0.15
111485,12173,258,4,0.05
111486,13392,448,2,0.05
111487,10153,240,3,0.1
111488,11605,243,4,0.2
111489,15998,209,4,0.2
111490,12068,523,1,0.1
111491,11827,459,3,0.05
111492,10247,420,5,0.05
111493,15510,164,1,0.1
111494,11371,371,2,0.2
111495,13548,286,5,0.15
111496,15323,456,5,0.1
111497,15129,423,4,0.05
111498,15812,101,3,0.15
111499,11692,107,4,0.15
111500,12151,493,4,0.2
111501,12645,101,3,0.1
111502,13391,361,3,0.15
111503,12399,147,3,0.0
111504,12282,456,4,0.15
111505,11671,366,3,0.15
111506,10037,102,3,0.15
111507,13417,123,5,0.1
111508,11628,459,4,0.2
111509,12340,577,3,0.2
111510,11372,540,4,0.0
111511,10677,503,2,0.0
111512,15073,522,1,0.15
111513,15564,403,5,0.15
111514,10253,184,5,0.15
111515,12865,304,4,0.0
111516,11617,559,3,0.2
111517,12017,327,4,0.0
111518,12232,536,1,0.2
111519,10761,352,5,0.0
111520,13287,405,5,0.2
111521,10393,555,1,0.0
111522,13092,251,4,0.2
111523,13543,347,5,0.1
111524,10431,406,3,0.1
111525,13731,117,4,0.05
111526,10997,404,3,0.2
111527,11092,477,2,0.2
111528,11101,102,1,0.2
111529,10102,297,5,0.05
111530,12700,546,1,0.0
111531,10893,441,1,0.1
111532,12261,369,3,0.05
111533,11789,161,5,0.1
111534,12181,367,2,0.15
111535,15317,572,1,0.05
111536,13097,197,3,0.05
111537,14568,383,3,0.1
111538,13685,347,5,0.2
111539,11781,135,4,0.15
111540,13615,374,4,0.1
111541,14014,569,2,0.05
111542,11280,168,3,0.2
111543,14009,289,4,0.15
111544,15595,141,1,0.2
111545,13287,196,2,0.1
111546,12682,271,1,0.2
111547,14518,533,4,0.05
111548,12629,495,3,0.05
111549,10539,167,4,0.0
111550,15803,535,2,0.15
111551,11781,408,2,0.1
111552,13527,219,1,0.2
111553,12349,441,1,0.05
111554,15408,271,2,0.0
111555,11961,286,1,0.1
111556,13092,562,5,0.05
111557,13563,170,2,0.1
111558,15082,599,1,0.05
111559,14902,345,4,0.1
111560,12305,513,3,0.05
111561,12501,259,5,0.2
111562,12486,595,5,0.15
111563,12446,384,3,0.05
111564,15273,207,3,0.1
111565,10649,534,4,0.05
111566,12270,136,3,0.0
111567,15821,448,5,0.2
111568,15556,503,4,0.0
111569,13816,295,3,0.1
111570,11552,368,4,0.05
111571,14722,584,4,0.05
111572,14872,572,1,0.0
111573,11303,176,3,0.15
111574,12633,380,1,0.2
111575,12533,421,5,0.05
111576,11269,448,4,0.05
111577,11774,180,5,0.1
111578,13090,505,4,0.0
111579,13628,578,3,0.1
111580,11167,198,2,0.2
111581,12549,382,3,0.05
111582,11551,218,4,0.0
111583,12141,519,2,0.0
111584,15503,323,2,0.0
111585,15847,352,3,0.2
111586,13521,180,5,0.15
111587,13655,414,3,0.15
111588,10621,270,4,0.15
111589,15408,513,5,0.1
111590,12524,257,4,0.1
111591,14768,493,5,0.2
111592,14897,434,1,0.0
111593,10171,477,5,0.15
111594,15645,428,1,0.05
111595,12420,102,4,0.15
111596,12780,303,3,0.2
111597,11417,358,4,0.15
111598,10939,351,3,0.05
111599,14931,467,1,0.05
111600,15481,246,3,0.05
111601,12032,425,4,0.2
111602,15561,478,4,0.15
111603,13178,541,4,0.2
111604,12772,555,5,0.05
111605,15352,507,4,0.15
111606,15101,375,5,0.1
111607,13797,119,2,0.2
111608,12885,542,1,0.1
111609,11732,468,2,0.1
111610,11273,567,2,0.0
111611,15437,533,5,0.05
111612,11753,529,5,0.1
111613,11957,352,1,0.2
111614,13488,588,1,0.05
111615,15009,384,1,0.05
111616,11692,431,4,0.2
111617,14166,150,4,0.15
111618,11258,495,1,0.2
111619,10432,411,5,0.15
111620,15174,237,2,0.05
111621,14266,498,1,0.2
111622,12084,326,1,0.1
111623,13906,321,2,0.2
111624,14355,213,3,0.1
111625,12299,249,1,0.1
111626,12105,148,1,0.05
111627,15100,158,4,0.15
111628,11185,297,2,0.15
111629,10437,325,1,0.1
111630,14326,237,1,0.15
111631,14927,295,3,0.2
111632,14937,306,2,0.1
111633,15313,118,1,0.1
111634,14716,368,3,0.0
111635,12400,315,1,0.2
111636,15378,306,5,0.15
111637,10622,224,3,0.15
111638,13714,116,5,0.0
111639,10635,265,1,0.2
111640,13013,248,3,0.05
111641,11994,376,2,0.05
111642,12676,499,4,0.2
111643,15862,333,1,0.15
111644,12341,125,3,0.05
111645,11410,501,5,0.05
111646,13817,368,3,0.15
111647,10829,465,2,0.2
111648,12282,526,3,0.0
111649,15823,395,5,0.2
111650,10537,540,1,0.0
111651,11403,537,5,0.2
111652,10805,171,5,0.05
111653,13282,300,5,0.1
111654,10852,572,4,0.1
111655,12226,147,1,0.15
111656,10556,125,4,0.2
111657,13144,313,3,0.2
111658,15342,534,1,0.15
111659,15044,474,1,0.15
111660,14324,133,3,0.0
111661,11865,558,3,0.0
111662,14350,314,5,0.1
111663,12095,311,1,0.05
111664,13479,129,2,0.2
111665,12931,359,5,0.1
111666,12628,139,1,0.1
111667,10254,360,3,0.05
111668,13521,265,3,0.1
111669,10059,195,2,0.1
111670,13703,490,1,0.05
111671,11722,320,4,0.1
111672,12608,494,5,0.2
111673,15111,368,1,0.15
111674,15311,594,4,0.05
111675,10265,218,3,0.15
111676,11708,166,3,0.2
111677,15678,487,4,0.1
111678,13215,293,4,0.1
111679,12294,420,2,0.1
111680,13288,135,1,0.15
111681,12485,508,3,0.0
111682,12736,275,5,0.15
111683,12524,212,3,0.0
111684,13456,408,1,0.15
111685,10938,390,4,0.2
111686,10878,440,2,0.15
111687,12705,180,3,0.15
111688,10547,578,2,0.05
111689,12463,211,4,0.1
111690,13204,587,1,0.1
111691,14494,509,3,0.1
111692,13579,553,1,0.0
111693,13632,513,5,0.2
111694,12216,585,1,0.0
111695,13847,192,4,0.05
111696,15727,548,4,0.05
111697,15948,537,5,0.15
111698,10230,286,1,0.05
111699,14799,141,4,0.05
111700,11428,187,4,0.2
111701,11700,324,4,0.05
111702,15651,594,4,0.15
111703,13970,151,2,0.1
111704,13066,226,3,0.0
111705,12146,246,2,0.0
111706,10007,141,4,0.0
111707,14273,455,1,0.15
111708,11230,545,2,0.2
111709,14395,463,5,0.15
111710,11824,124,3,0.0
111711,13985,403,1,0.15
111712,12277,384,2,0.15
111713,12944,136,3,0.15
111714,10631,377,2,0.1
111715,10270,284,5,0.15
111716,14177,425,4,0.2
111717,15792,254,5,0.1
111718,13772,598,4,0.15
111719,14916,282,3,0.05
111720,10501,571,2,0.0
111721,15607,400,2,0.1
111722,15608,517,5,0.05
111723,15086,254,1,0.0
111724,15598,477,3,0.2
111725,12751,250,4,0.05
111726,11313,504,3,0.2
111727,12154,102,5,0.2
111728,14737,397,2,0.05
111729,10609,154,4,0.05
111730,13044,541,4,0.1
111731,15105,502,4,0.2
111732,15696,489,4,0.05
111733,11664,346,3,0.2
111734,13295,580,3,0.15
111735,15925,146,5,0.15
111736,11998,175,2,0.15
111737,12430,249,2,0.2
111738,14200,506,3,0.2
111739,12712,103,5,0.05
111740,13186,109,1,0.05
111741,11532,102,4,0.1
111742,15175,338,2,0.1
111743,14217,128,4,0.1
111744,13707,390,2,0.0
111745,13075,281,1,0.15
111746,14503,415,2,0.2
111747,10676,366,1,0.15
111748,11655,183,2,0.2
111749,14528,449,3,0.0
111750,15005,353,4,0.2
111751,14157,358,5,0.1
111752,13545,148,5,0.15
111753,15367,234,2,0.15
111754,13819,400,5,0.15
111755,13444,538,4,0.0
111756,15710,299,3,0.15
111757,11048,392,3,0.05
111758,12454,236,1,0.1
111759,11332,183,5,0.1
111760,14083,366,4,0.2
111761,12661,517,5,0.0
111762,12263,585,4,0.2
111763,14358,458,1,0.2
111764,15533,319,5,0.1
111765,10764,449,3,0.05
111766,12368,119,1,0.0
111767,13409,118,5,0.0
111768,11685,471,3,0.0
111769,15185,279,3,0.05
111770,14465,123,4,0.0
111771,10870,485,3,0.15
111772,15124,415,2,0.05
111773,12734,344,5,0.2
111774,10914,207,5,0.15
111775,15876,231,4,0.2
111776,13132,110,3,0.0
111777,11631,479,4,0.05
111778,10543,299,2,0.15
111779,12204,405,4,0.05
111780,12936,412,5,0.05
111781,10752,190,4,0.05
111782,12112,244,5,0.2
111783,10421,395,1,0.05
111784,12371,209,2,0.0
111785,11487,452,2,0.15
111786,15700,304,5,0.1
111787,10547,144,1,0.05
111788,14962,108,3,0.15
111789,12558,492,4,0.2
111790,11572,401,3,0.2
111791,10454,495,1,0.05
111792,12692,453,2,0.05
111793,11758,253,3,0.0
111794,14775,117,1,0.1
111795,14370,579,2,0.05
111796,10060,439,3,0.05
111797,14438,337,2,0.0
111798,11418,539,5,0.2
111799,12161,435,2,0.1
111800,15911,156,2,0.2
111801,11339,144,1,0.05
111802,10467,409,1,0.1
111803,12311,341,4,0.05
111804,12472,519,1,0.0
111805,10720,139,5,0.0
111806,11236,230,5,0.2
111807,10563,198,2,0.15
111808,10983,381,1,0.2
111809,12967,522,4,0.1
111810,12336,552,1,0.0
111811,14521,180,4,0.2
111812,14650,388,2,0.0
111813,14855,435,5,0.15
111814,11731,334,1,0.2
111815,14340,434,1,0.0
111816,13048,269,5,0.05
111817,11358,179,5,0.15
111818,12376,171,3,0.05
111819,12763,363,3,0.1
111820,15226,300,3,0.15
111821,11786,311,5,0.0
111822,11963,118,3,0.05
111823,11189,373,1,0.1
111824,15966,310,5,0.05
111825,12679,567,1,0.15
111826,15177,217,5,0.05
111827,15056,204,2,0.05
111828,13008,177,1,0.2
111829,15308,415,5,0.0
111830,13124,111,4,0.05
111831,13144,481,5,0.2
111832,12801,151,2,0.0
111833,10324,107,5,0.15
111834,13684,511,2,0.15
111835,12203,543,3,0.2
111836,11795,137,1,0.2
111837,12249,361,2,0.15
111838,12343,162,4,0.1
111839,13394,300,1,0.0
111840,13401,430,5,0.0
111841,11976,585,5,0.2
111842,15510,190,2,0.0
111843,13046,179,4,0.1
111844,11308,155,2,0.0
111845,11456,500,4,0.2
111846,10963,321,2,0.05
111847,11718,192,3,0.05
111848,12430,174,3,0.2
111849,15392,156,3,0.05
111850,12540,332,2,0.0
111851,13619,279,1,0.2
111852,12379,552,5,0.2
111853,10875,530,1,0.2
111854,13671,161,5,0.05
111855,12206,460,4,0.15
111856,14528,217,3,0.05
111857,11140,178,3,0.2
111858,13592,336,5,0.0
111859,14715,133,3,0.15
111860,14715,155,1,0.2
111861,12674,343,2,0.05
111862,14531,374,3,0.1
111863,11546,496,3,0.2
111864,12844,174,4,0.0
111865,15028,121,2,0.1
111866,14668,453,5,0.1
111867,10266,562,2,0.05
111868,10102,301,2,0.05
111869,12757,254,5,0.15
111870,13974,354,2,0.2
111871,11535,307,4,0.15
111872,12270,249,1,0.15
111873,12963,506,2,0.1
111874,12484,283,1,0.05
111875,11214,402,4,0.1
111876,14736,397,4,0.2
111877,12993,591,2,0.15
111878,14430,361,3,0.15
111879,10907,144,2,0.2
111880,11582,244,1,0.15
111881,11605,344,4,0.05
111882,15996,519,1,0.05
111883,10570,105,1,0.15
111884,11546,162,5,0.2
111885,10909,446,4,0.1
111886,14463,126,4,0.15
111887,14084,417,1,0.0
111888,13341,535,4,0.05
111889,12426,425,2,0.0
111890,13219,284,5,0.0
111891,12166,406,2,0.0
111892,11014,481,3,0.15
111893,13207,136,3,0.15
111894,11873,508,1,0.0
111895,14910,563,3,0.15
111896,10206,130,2,0.0
111897,10816,169,3,0.0
111898,10066,332,1,0.1
111899,14046,276,4,0.1
111900,12052,378,5,0.1
111901,10003,133,1,0.2
111902,15835,169,1,0.05
111903,10325,452,1,0.15
111904,15360,355,2,0.1
111905,10605,150,4,0.05
111906,14892,596,1,0.05
111907,12583,123,4,0.15
111908,15918,354,1,0.2
111909,12647,494,2,0.0
111910,13123,264,1,0.1
111911,13115,470,3,0.2
111912,13276,373,2,0.15
111913,10347,281,1,0.2
111914,15178,447,1,0.05
111915,14155,350,1,0.2
111916,12728,337,3,0.1
111917,15806,492,3,0.2
111918,12559,332,1,0.2
111919,13390,528,3,0.05
111920,13444,545,1,0.2
111921,12255,222,3,0.05
111922,10111,342,4,0.1
111923,10023,234,1,0.1
111924,15548,171,1,0.0
111925,13817,446,5,0.0
111926,11964,565,5,0.05
111927,14883,521,2,0.0
111928,11708,410,4,0.0
111929,13083,379,4,0.15
111930,13816,319,2,0.0
111931,10747,285,5,0.2
111932,10515,407,2,0.1
111933,13040,588,5,0.0
111934,15862,414,1,0.05
111935,12857,503,2,0.15
111936,12342,511,3,0.15
111937,10325,317,5,0.1
111938,13363,588,1,0.1
111939,13491,381,3,0.05
111940,12508,505,3,0.05
111941,15168,479,4,0.05
111942,13179,381,5,0.15
111943,13325,225,1,0.15
111944,11563,279,5,0.05
111945,11545,427,1,0.0
111946,15852,135,5,0.0
111947,13230,170,3,0.05
111948,10526,460,4,0.05
