order_id,customer_id,order_date,status,shipping_cost
14577,2233,2024-01-18,Delivered,57.24
14578,1281,2024-11-28,Delivered,93.68
14579,1443,2024-08-30,Delivered,22.66
14580,2864,2024-10-02,Delivered,84.25
14581,1837,2024-05-06,Delivered,90.18
14582,1389,2024-03-15,Delivered,83.66
14583,1617,2024-03-02,Cancelled,94.87
14584,2507,2024-10-14,Shipped,33.71
14585,1147,2024-07-04,Delivered,76.65
14586,2303,2024-06-26,Delivered,113.82
14587,1521,2024-06-14,Delivered,79.13
14588,1630,2024-07-01,Delivered,79.19
14589,2630,2024-01-28,Delivered,92.33
14590,1434,2024-11-25,Delivered,49.99
14591,1144,2024-09-03,Delivered,88.55
14592,1289,2024-12-02,Delivered,111.2
14593,2410,2024-01-22,Shipped,16.14
14594,1014,2024-04-05,Delivered,106.36
14595,1257,2024-05-01,Delivered,37.95
14596,2370,2024-09-06,Shipped,62.87
14597,2722,2024-11-03,Delivered,104.5
14598,2369,2024-11-29,Delivered,101.51
14599,2424,2024-11-21,Delivered,108.65
14600,2231,2024-05-16,Cancelled,113.74
14601,1858,2024-10-03,Delivered,61.95
14602,1943,2024-11-15,Delivered,83.92
14603,2196,2024-11-27,Delivered,56.0
14604,1464,2024-03-01,Delivered,51.83
14605,1270,2024-09-06,Delivered,60.32
14606,2245,2024-04-04,Delivered,93.02
14607,2176,2024-10-22,Cancelled,67.65
14608,1623,2024-07-02,Pending,100.48
14609,2207,2024-09-16,Delivered,93.25
14610,2423,2024-10-13,Delivered,17.15
14611,2875,2024-06-03,Delivered,81.18
14612,1072,2024-07-04,Shipped,60.84
14613,2442,2024-03-09,Delivered,62.95
14614,2922,2024-11-21,Delivered,100.93
14615,2307,2024-09-17,Shipped,72.5
14616,1074,2024-04-24,Shipped,107.99
14617,1355,2024-12-12,Delivered,89.84
14618,2751,2024-01-08,Pending,73.05
14619,1497,2024-09-21,Pending,94.23
14620,2352,2024-09-27,Delivered,19.03
14621,1988,2024-09-05,Delivered,17.84
14622,2559,2024-04-14,Cancelled,23.75
14623,1580,2024-09-19,Delivered,60.94
14624,1910,2024-08-11,Delivered,39.72
14625,2471,2024-11-23,Delivered,118.35
14626,1373,2024-09-27,Pending,71.94
14627,1362,2024-06-13,Shipped,84.55
14628,1093,2024-03-23,Delivered,44.28
14629,2345,2024-10-21,Cancelled,48.79
14630,1324,2024-05-13,Shipped,50.22
14631,1384,2024-07-29,Pending,88.37
14632,1575,2024-11-08,Delivered,64.74
14633,1736,2024-04-01,Delivered,69.36
14634,1737,2024-12-02,Delivered,77.16
14635,2905,2024-05-06,Delivered,95.73
14636,1346,2024-07-09,Delivered,24.49
14637,2873,2024-06-07,Shipped,96.57
14638,2127,2024-11-26,Delivered,74.14
14639,2239,2024-11-30,Shipped,85.26
14640,2216,2024-01-10,Delivered,49.39
14641,2696,2024-04-16,Delivered,57.99
14642,2908,2024-03-27,Delivered,39.27
14643,1719,2024-03-07,Delivered,117.83
14644,1781,2024-03-02,Delivered,67.19
14645,2020,2024-05-25,Shipped,119.59
14646,2218,2024-06-01,Delivered,66.43
14647,2404,2024-04-16,Delivered,38.07
14648,2427,2024-05-27,Delivered,68.28
14649,1664,2024-07-04,Delivered,19.16
14650,2773,2024-12-14,Delivered,110.0
14651,1600,2024-12-07,Delivered,100.95
14652,1011,2024-06-26,Delivered,91.21
14653,1187,2024-11-30,Shipped,79.03
14654,1726,2024-09-22,Delivered,75.88
14655,2039,2024-05-28,Shipped,119.66
14656,1778,2024-09-03,Delivered,44.19
14657,2321,2024-09-10,Cancelled,96.87
14658,1411,2024-01-29,Delivered,76.05
14659,1956,2024-12-17,Delivered,117.47
14660,1585,2024-09-22,Delivered,101.92
14661,2076,2024-01-13,Cancelled,119.85
14662,2664,2024-02-16,Delivered,76.77
14663,2052,2024-05-30,Delivered,36.48
14664,1577,2024-02-19,Delivered,67.89
14665,2041,2024-08-02,Delivered,89.67
14666,2375,2024-05-11,Delivered,96.31
14667,2452,2024-04-22,Delivered,15.05
14668,2674,2024-09-08,Delivered,68.03
14669,2855,2024-12-06,Delivered,39.7
14670,2253,2024-02-22,Delivered,106.87
14671,2790,2024-05-09,Delivered,31.06
14672,1989,2024-11-19,Delivered,84.98
14673,2234,2024-07-11,Cancelled,42.94
14674,2455,2024-03-19,Delivered,52.44
14675,2318,2024-02-26,Shipped,113.76
14676,1743,2024-04-06,Delivered,40.25
14677,2777,2024-07-16,Pending,24.98
14678,2606,2024-05-14,Delivered,22.27
14679,2128,2024-05-26,Delivered,67.98
14680,1204,2024-06-20,Delivered,82.38
14681,2077,2024-03-03,Shipped,49.37
14682,1974,2024-03-05,Delivered,87.48
14683,1940,2024-10-21,Delivered,21.41
14684,2399,2024-07-29,Delivered,105.02
14685,2866,2024-04-18,Delivered,100.74
14686,2078,2024-10-08,Delivered,118.48
14687,2300,2024-06-20,Delivered,113.33
14688,2359,2024-01-12,Delivered,52.4
14689,2055,2024-11-28,Delivered,56.92
14690,2159,2024-08-07,Shipped,93.33
14691,2082,2024-12-07,Delivered,29.08
14692,1105,2024-10-12,Delivered,47.97
14693,2290,2024-06-20,Shipped,27.45
14694,2546,2024-08-23,Delivered,62.76
14695,2520,2024-06-14,Delivered,72.96
14696,1253,2024-07-05,Shipped,37.17
14697,1295,2024-06-18,Delivered,17.8
14698,1668,2024-02-21,Delivered,90.53
14699,2182,2024-11-14,Cancelled,17.1
14700,1549,2024-07-07,Pending,117.21
14701,1631,2024-04-29,Delivered,38.27
14702,2091,2024-04-14,Delivered,84.71
14703,2778,2024-06-10,Delivered,60.65
14704,1299,2024-10-21,Delivered,21.27
14705,2487,2024-02-10,Delivered,64.58
14706,2749,2024-12-29,Delivered,69.26
14707,2844,2024-06-13,Pending,104.74
14708,1101,2024-11-16,Pending,91.9
14709,2080,2024-11-30,Delivered,23.33
14710,1332,2024-06-08,Delivered,36.96
14711,1836,2024-09-20,Delivered,47.75
14712,2775,2024-12-18,Delivered,27.22
14713,1393,2024-01-18,Delivered,62.97
14714,2767,2024-06-21,Shipped,118.35
14715,1874,2024-12-17,Delivered,69.03
14716,1381,2024-02-02,Pending,92.9
14717,1092,2024-09-17,Delivered,86.71
14718,2815,2024-07-28,Delivered,104.24
14719,1447,2024-11-25,Delivered,37.65
14720,1109,2024-06-12,Delivered,94.15
14721,1317,2024-01-05,Pending,107.54
14722,2192,2024-02-03,Shipped,33.01
14723,2836,2024-10-06,Delivered,51.41
14724,2944,2024-05-24,Delivered,116.86
14725,2459,2024-12-16,Delivered,96.98
14726,1442,2024-03-11,Cancelled,44.67
14727,1218,2024-12-13,Shipped,74.21
14728,2246,2024-08-17,Delivered,57.45
14729,1673,2024-05-04,Delivered,66.45
14730,2552,2024-10-04,Delivered,52.29
14731,1278,2024-09-27,Delivered,44.33
14732,2009,2024-12-22,Delivered,85.85
14733,1569,2024-01-15,Delivered,96.75
14734,2598,2024-08-29,Pending,106.77
14735,2010,2024-06-01,Delivered,31.31
14736,1875,2024-02-22,Delivered,101.4
14737,1466,2024-05-28,Pending,41.75
14738,1839,2024-12-23,Delivered,59.87
14739,1754,2024-08-06,Delivered,109.65
14740,2626,2024-04-22,Delivered,62.72
14741,2608,2024-10-14,Delivered,35.69
14742,1838,2024-10-03,Delivered,31.79
14743,1030,2024-03-23,Delivered,64.66
14744,1359,2024-08-05,Shipped,95.08
14745,2943,2024-08-13,Delivered,119.71
14746,2312,2024-09-26,Shipped,97.68
14747,1086,2024-01-15,Delivered,107.09
14748,2258,2024-10-16,Shipped,93.52
14749,1747,2024-12-04,Delivered,109.02
14750,1313,2024-09-21,Delivered,23.01
14751,1365,2024-07-17,Delivered,112.64
14752,2801,2024-06-06,Delivered,56.62
14753,2823,2024-11-28,Delivered,111.77
14754,2863,2024-07-25,Pending,22.95
14755,1905,2024-06-22,Delivered,90.1
14756,2293,2024-07-02,Delivered,92.25
14757,1698,2024-09-21,Delivered,119.68
14758,1131,2024-09-02,Shipped,95.73
14759,1803,2024-02-05,Delivered,55.17
14760,1789,2024-09-15,Pending,73.51
14761,2856,2024-01-19,Cancelled,53.49
14762,1351,2024-01-23,Delivered,35.58
14763,1180,2024-04-13,Delivered,41.09
14764,2826,2024-08-28,Shipped,38.31
14765,2504,2024-12-26,Delivered,72.63
14766,2913,2024-07-22,Delivered,110.15
14767,2187,2024-09-09,Pending,110.84
14768,2807,2024-05-21,Cancelled,20.75
14769,2912,2024-10-28,Pending,23.39
14770,2120,2024-05-22,Delivered,40.74
14771,1774,2024-09-27,Delivered,41.78
14772,1510,2024-11-02,Delivered,24.96
14773,1365,2024-04-19,Delivered,55.79
14774,1981,2024-01-08,Delivered,76.71
14775,1353,2024-03-09,Delivered,75.71
14776,1800,2024-07-08,Delivered,72.06
14777,2460,2024-06-27,Shipped,50.56
14778,2107,2024-03-03,Shipped,89.18
14779,2249,2024-03-08,Shipped,101.78
14780,1412,2024-07-24,Delivered,51.36
14781,1735,2024-01-06,Delivered,23.98
14782,1981,2024-04-28,Shipped,46.11
14783,1118,2024-11-08,Delivered,29.42
14784,1482,2024-01-31,Delivered,64.07
14785,1192,2024-01-06,Delivered,31.37
14786,1591,2024-07-25,Delivered,63.6
14787,1590,2024-06-05,Delivered,38.21
14788,1659,2024-03-07,Pending,92.57
14789,1107,2024-11-25,Pending,17.89
14790,1382,2024-12-18,Delivered,73.25
14791,1783,2024-12-01,Delivered,32.8
14792,1390,2024-10-15,Shipped,15.1
14793,1244,2024-05-19,Delivered,106.27
14794,1585,2024-10-26,Delivered,85.51
14795,1869,2024-01-13,Pending,25.39
14796,1468,2024-05-31,Shipped,84.73
14797,1866,2024-11-08,Pending,79.22
14798,1934,2024-12-17,Delivered,64.7
14799,2562,2024-04-18,Delivered,59.02
14800,2234,2024-12-21,Shipped,108.14
14801,1604,2024-05-28,Delivered,40.74
14802,2661,2024-07-22,Shipped,56.82
14803,2015,2024-11-02,Delivered,49.56
14804,2971,2024-01-21,Shipped,95.98
14805,2097,2024-02-29,Delivered,111.23
14806,2659,2024-01-21,Delivered,104.23
14807,2333,2024-12-28,Delivered,98.76
14808,2720,2024-09-01,Delivered,118.61
14809,2723,2024-03-13,Delivered,88.2
14810,2734,2024-03-16,Delivered,93.86
14811,2614,2024-07-04,Pending,118.19
14812,1860,2024-03-18,Delivered,15.73
14813,2210,2024-03-05,Delivered,81.58
14814,2880,2024-12-07,Delivered,92.59
14815,2277,2024-10-16,Pending,111.37
14816,1013,2024-02-25,Delivered,107.8
14817,1299,2024-11-26,Delivered,103.41
14818,2100,2024-09-15,Shipped,114.31
14819,2075,2024-07-08,Delivered,71.42
14820,1787,2024-01-06,Delivered,15.73
14821,1149,2024-01-06,Delivered,16.16
14822,2755,2024-07-09,Shipped,72.19
14823,1122,2024-05-27,Delivered,60.7
14824,2235,2024-09-14,Pending,62.38
14825,2304,2024-08-05,Pending,57.04
14826,1538,2024-03-30,Delivered,111.36
14827,2709,2024-11-07,Shipped,52.71
14828,2180,2024-12-17,Delivered,104.9
14829,2262,2024-01-10,Delivered,109.8
14830,1376,2024-03-27,Delivered,67.45
14831,1082,2024-09-06,Pending,61.93
14832,1492,2024-11-21,Delivered,94.91
14833,1356,2024-05-30,Delivered,89.34
14834,1925,2024-04-22,Delivered,49.5
14835,2297,2024-01-30,Delivered,25.77
14836,2604,2024-05-07,Delivered,42.81
14837,2068,2024-03-18,Delivered,28.76
14838,2005,2024-02-24,Delivered,45.95
14839,2597,2024-10-31,Delivered,42.49
14840,1123,2024-02-03,Delivered,81.96
14841,2373,2024-04-14,Delivered,115.22
14842,1708,2024-06-20,Pending,87.0
14843,1330,2024-01-22,Cancelled,112.3
14844,2433,2024-10-13,Delivered,97.33
14845,1991,2024-04-14,Delivered,91.43
14846,1323,2024-05-28,Cancelled,58.48
14847,2135,2024-09-28,Shipped,49.1
14848,1770,2024-10-02,Delivered,103.86
14849,2113,2024-10-25,Delivered,110.07
14850,1433,2024-06-20,Delivered,62.45
14851,1710,2024-02-16,Delivered,15.95
14852,1794,2024-04-23,Delivered,98.22
14853,1712,2024-10-01,Pending,44.93
14854,2123,2024-10-30,Delivered,16.04
14855,1539,2024-07-25,Delivered,99.52
14856,1601,2024-08-29,Shipped,69.33
14857,2170,2024-10-27,Shipped,86.95
14858,2718,2024-07-14,Pending,111.04
14859,1257,2024-06-12,Cancelled,71.82
14860,2213,2024-06-24,Delivered,67.84
14861,2264,2024-12-08,Cancelled,45.52
14862,1871,2024-09-27,Shipped,47.05
14863,1899,2024-04-19,Delivered,98.64
14864,2527,2024-06-20,Delivered,62.15
14865,2732,2024-12-17,Delivered,32.17
14866,1809,2024-07-20,Pending,24.93
14867,1677,2024-06-16,Delivered,64.66
14868,2843,2024-04-11,Delivered,63.82
14869,1271,2024-03-26,Delivered,83.61
14870,2544,2024-05-21,Delivered,64.46
14871,1550,2024-12-02,Delivered,30.06
14872,2138,2024-07-31,Delivered,68.32
14873,2363,2024-02-20,Shipped,110.21
14874,1568,2024-04-21,Delivered,31.74
14875,2967,2024-09-27,Delivered,87.42
14876,1986,2024-03-05,Delivered,77.36
14877,1359,2024-12-09,Delivered,93.6
14878,2674,2024-07-01,Delivered,30.81
14879,2638,2024-11-27,Delivered,113.87
14880,2358,2024-01-10,Delivered,80.2
14881,2713,2024-08-21,Delivered,103.94
14882,2193,2024-10-24,Delivered,40.89
14883,2363,2024-08-31,Delivered,92.64
14884,1798,2024-12-16,Delivered,97.01
14885,2285,2024-09-23,Delivered,56.73
14886,1887,2024-04-27,Delivered,55.32
14887,2759,2024-05-23,Shipped,84.07
14888,2223,2024-07-19,Shipped,24.81
14889,1211,2024-08-26,Delivered,92.24
14890,1287,2024-11-29,Delivered,19.5
14891,2716,2024-09-02,Delivered,35.01
14892,2786,2024-12-11,Delivered,84.74
14893,1743,2024-01-08,Pending,25.32
14894,2496,2024-05-31,Pending,117.04
14895,2506,2024-07-29,Pending,106.18
14896,2047,2024-06-06,Shipped,80.76
14897,2584,2024-02-27,Shipped,101.0
14898,2133,2024-03-26,Delivered,108.2
14899,1296,2024-02-24,Delivered,42.24
14900,1006,2024-07-19,Shipped,104.19
14901,1550,2024-05-01,Delivered,35.45
14902,1681,2024-04-17,Delivered,58.4
14903,2892,2024-10-30,Delivered,73.62
14904,1795,2024-05-11,Pending,89.96
14905,1203,2024-07-16,Delivered,18.16
14906,1325,2024-02-16,Delivered,45.5
14907,1825,2024-08-15,Cancelled,78.89
14908,2809,2024-09-01,Shipped,52.52
14909,1244,2024-07-21,Cancelled,96.38
14910,1327,2024-09-17,Delivered,83.42
14911,1987,2024-06-26,Delivered,39.61
14912,2071,2024-01-24,Shipped,30.32
14913,1761,2024-06-23,Delivered,81.05
14914,2615,2024-09-30,Delivered,62.3
14915,2646,2024-12-05,Delivered,32.74
14916,2037,2024-09-17,Delivered,49.27
14917,1907,2024-10-12,Delivered,46.82
14918,2404,2024-01-01,Delivered,26.35
14919,1365,2024-03-26,Delivered,72.43
14920,2626,2024-12-03,Shipped,95.18
14921,2366,2024-03-09,Delivered,75.42
14922,2884,2024-01-31,Delivered,101.76
14923,2816,2024-07-16,Delivered,28.39
14924,2245,2024-03-31,Delivered,60.74
14925,1073,2024-12-14,Pending,78.99
14926,2770,2024-01-16,Delivered,85.98
14927,2796,2024-11-05,Pending,88.06
14928,2649,2024-10-02,Delivered,91.54
14929,2070,2024-12-03,Delivered,83.4
14930,2528,2024-06-10,Delivered,24.89
14931,1274,2024-07-10,Delivered,88.01
14932,2579,2024-05-30,Delivered,91.1
14933,1208,2024-12-30,Delivered,119.32
14934,2953,2024-04-22,Delivered,87.8
14935,2885,2024-09-29,Shipped,87.12
14936,2639,2024-06-24,Shipped,69.06
14937,1124,2024-05-28,Delivered,106.13
14938,2034,2024-06-26,Delivered,119.67
14939,2353,2024-08-10,Delivered,96.8
14940,2211,2024-09-15,Cancelled,79.31
14941,1543,2024-09-29,Delivered,23.29
14942,2692,2024-07-07,Delivered,91.31
14943,1060,2024-11-01,Delivered,89.4
14944,2785,2024-03-30,Delivered,96.43
14945,1899,2024-12-08,Delivered,28.08
14946,1886,2024-09-18,Delivered,83.64
14947,2975,2024-06-04,Shipped,46.05
14948,1782,2024-07-18,Shipped,94.83
14949,1442,2024-02-24,Delivered,40.24
14950,2241,2024-09-10,Delivered,86.82
14951,1911,2024-06-21,Delivered,45.97
14952,2026,2024-07-18,Pending,15.94
14953,2560,2024-04-11,Pending,81.5
14954,2742,2024-10-11,Delivered,26.89
14955,1832,2024-05-30,Delivered,84.23
14956,2008,2024-04-20,Delivered,112.19
14957,2735,2024-09-22,Delivered,116.77
14958,2380,2024-03-31,Delivered,39.77
14959,1626,2024-06-25,Cancelled,99.97
14960,2816,2024-08-18,Delivered,52.12
14961,2691,2024-01-29,Delivered,109.55
14962,2189,2024-10-27,Pending,97.69
14963,1998,2024-07-13,Delivered,22.76
14964,1734,2024-11-02,Cancelled,57.75
14965,1091,2024-08-26,Delivered,50.42
14966,1167,2024-12-22,Pending,97.44
14967,1959,2024-09-23,Delivered,58.08
14968,1207,2024-08-01,Delivered,86.88
14969,2306,2024-03-22,Delivered,78.26
14970,2089,2024-05-07,Delivered,117.44
14971,2912,2024-09-18,Delivered,113.47
14972,1516,2024-03-07,Cancelled,59.91
14973,2181,2024-03-02,Shipped,90.98
14974,2785,2024-05-12,Delivered,102.09
14975,2793,2024-05-16,Delivered,109.38
14976,1747,2024-01-28,Shipped,22.15
14977,1306,2024-07-29,Shipped,46.72
14978,2902,2024-07-23,Delivered,48.62
14979,1395,2024-09-09,Pending,60.62
14980,2098,2024-02-07,Delivered,32.77
14981,1187,2024-02-12,Delivered,67.1
14982,2598,2024-04-26,Delivered,84.64
14983,2361,2024-07-08,Shipped,67.22
14984,2700,2024-02-15,Delivered,84.91
14985,2592,2024-06-14,Delivered,21.98
14986,1623,2024-10-31,Delivered,106.98
14987,1730,2024-07-21,Delivered,113.6
14988,1240,2024-08-20,Delivered,79.88
14989,1533,2024-09-01,Delivered,107.55
14990,1141,2024-07-27,Delivered,28.8
14991,2289,2024-09-04,Delivered,98.73
14992,1139,2024-10-21,Pending,27.51
14993,1459,2024-11-22,Delivered,57.84
14994,1070,2024-06-06,Shipped,49.0
14995,1385,2024-01-01,Delivered,76.49
14996,1630,2024-08-04,Delivered,46.66
14997,1198,2024-09-05,Delivered,81.92
14998,1205,2024-03-09,Delivered,53.58
14999,2750,2024-01-30,Delivered,105.38
15000,1568,2024-04-24,Pending,81.56
15001,2823,2024-01-08,Pending,37.61
15002,1982,2024-10-01,Delivered,50.29
15003,1805,2024-11-10,Delivered,103.98
15004,2711,2024-11-30,Cancelled,55.58
15005,1859,2024-02-05,Delivered,71.26
15006,1882,2024-11-06,Delivered,83.14
15007,1974,2024-02-13,Cancelled,51.52
15008,1640,2024-06-03,Cancelled,45.87
15009,2455,2024-03-17,Delivered,64.9
15010,2914,2024-03-18,Delivered,37.56
15011,1325,2024-04-10,Delivered,44.84
15012,1442,2024-01-30,Pending,21.52
15013,1804,2024-02-08,Pending,46.92
15014,1288,2024-08-26,Delivered,48.67
15015,1226,2024-01-13,Shipped,115.99
15016,2088,2024-05-01,Shipped,76.92
15017,1967,2024-05-23,Delivered,97.68
15018,1938,2024-06-20,Shipped,19.76
15019,1560,2024-09-03,Delivered,26.19
15020,1714,2024-09-03,Delivered,100.53
15021,1498,2024-02-14,Delivered,80.47
15022,1849,2024-09-09,Shipped,35.05
15023,1926,2024-10-17,Delivered,57.5
15024,2941,2024-07-25,Delivered,71.56
15025,1060,2024-01-07,Shipped,103.58
15026,2421,2024-08-29,Delivered,21.34
15027,1257,2024-04-19,Pending,77.66
15028,1577,2024-04-23,Delivered,90.29
15029,1239,2024-11-02,Delivered,117.68
15030,2825,2024-10-28,Delivered,99.75
15031,1038,2024-10-02,Pending,44.0
15032,1025,2024-04-05,Delivered,89.51
15033,1410,2024-10-20,Delivered,95.14
15034,1461,2024-07-07,Shipped,91.62
15035,2595,2024-12-25,Delivered,101.12
15036,1988,2024-10-14,Cancelled,109.89
15037,2441,2024-06-02,Pending,25.34
15038,1357,2024-02-27,Delivered,26.0
15039,1383,2024-12-03,Delivered,98.62
15040,2833,2024-02-19,Delivered,41.5
15041,2182,2024-07-25,Delivered,21.15
15042,1569,2024-02-21,Pending,57.13
15043,2457,2024-12-07,Cancelled,101.09
15044,2072,2024-05-29,Delivered,28.29
15045,2352,2024-02-22,Delivered,85.54
15046,1433,2024-07-31,Delivered,15.38
15047,2455,2024-03-06,Delivered,26.52
15048,1056,2024-08-19,Delivered,51.84
15049,1577,2024-10-25,Delivered,23.78
15050,1268,2024-12-03,Delivered,103.82
15051,1069,2024-05-30,Delivered,105.73
15052,2752,2024-07-23,Shipped,94.33
15053,1902,2024-11-15,Delivered,40.46
15054,2625,2024-09-11,Shipped,69.94
15055,2473,2024-05-16,Delivered,34.34
15056,1793,2024-05-14,Pending,44.53
15057,1257,2024-02-23,Delivered,69.18
15058,1672,2024-03-05,Pending,92.18
15059,1490,2024-01-02,Pending,24.94
15060,1746,2024-05-11,Delivered,46.15
15061,2667,2024-11-29,Delivered,112.3
15062,1049,2024-02-01,Pending,60.06
15063,2683,2024-12-21,Shipped,113.58
15064,1316,2024-12-25,Pending,119.1
15065,1413,2024-08-30,Shipped,70.3
15066,1434,2024-07-10,Delivered,45.24
15067,2026,2024-05-21,Delivered,98.03
15068,2865,2024-05-27,Delivered,31.73
15069,2976,2024-03-29,Cancelled,41.46
15070,2169,2024-02-18,Delivered,97.41
15071,2980,2024-05-15,Delivered,60.53
15072,2390,2024-07-09,Shipped,36.16
15073,1420,2024-05-28,Shipped,83.37
15074,2597,2024-03-27,Delivered,91.94
15075,2809,2024-01-08,Delivered,28.13
15076,2585,2024-08-10,Delivered,44.08
15077,1844,2024-12-22,Delivered,38.23
15078,2468,2024-01-16,Shipped,54.88
15079,1916,2024-10-22,Delivered,95.16
15080,1434,2024-04-15,Pending,89.94
15081,1643,2024-10-09,Shipped,84.57
15082,2579,2024-04-13,Delivered,15.66
15083,1057,2024-12-26,Delivered,29.93
15084,2586,2024-05-25,Delivered,38.45
15085,1964,2024-02-04,Delivered,43.56
15086,1977,2024-04-22,Delivered,30.37
15087,2202,2024-11-03,Shipped,58.08
15088,2317,2024-02-22,Delivered,22.89
15089,1046,2024-12-12,Shipped,93.75
15090,2194,2024-03-21,Delivered,97.71
15091,2295,2024-04-13,Delivered,75.3
15092,1417,2024-11-17,Cancelled,24.42
15093,1848,2024-08-29,Delivered,108.46
15094,1139,2024-01-31,Delivered,116.39
15095,1247,2024-11-12,Delivered,36.25
15096,2172,2024-07-10,Delivered,88.99
15097,1230,2024-12-22,Shipped,103.4
15098,1792,2024-12-26,Delivered,71.68
15099,1637,2024-08-20,Delivered,48.95
15100,2728,2024-04-07,Delivered,65.25
15101,1374,2024-02-03,Pending,68.79
15102,2104,2024-08-30,Delivered,57.07
15103,2630,2024-02-28,Delivered,112.63
15104,1738,2024-09-15,Delivered,93.11
15105,2089,2024-01-17,Delivered,40.34
15106,1088,2024-03-18,Delivered,76.48
15107,2112,2024-07-24,Delivered,87.31
15108,1713,2024-10-28,Delivered,29.72
15109,2750,2024-06-14,Delivered,52.63
15110,2228,2024-10-17,Delivered,110.08
15111,2937,2024-04-21,Pending,74.55
15112,2406,2024-11-12,Shipped,37.78
15113,1601,2024-12-18,Delivered,27.89
15114,2500,2024-05-24,Delivered,69.41
15115,2597,2024-06-04,Delivered,72.51
15116,2807,2024-06-26,Pending,50.11
15117,2630,2024-12-11,Delivered,81.19
15118,2843,2024-05-15,Shipped,22.21
15119,1539,2024-11-10,Delivered,30.24
15120,1214,2024-01-18,Delivered,72.36
15121,1074,2024-12-16,Cancelled,21.49
15122,1061,2024-06-03,Shipped,107.5
15123,1698,2024-09-28,Pending,29.93
15124,2567,2024-09-22,Delivered,85.76
15125,2243,2024-12-25,Delivered,56.08
15126,1012,2024-11-27,Delivered,56.98
15127,1814,2024-01-16,Delivered,95.31
15128,2439,2024-01-12,Delivered,67.44
15129,1032,2024-03-15,Delivered,91.19
15130,2184,2024-07-30,Delivered,68.05
15131,2001,2024-06-27,Delivered,77.26
15132,1237,2024-05-08,Shipped,94.88
15133,2763,2024-10-09,Pending,78.77
15134,2205,2024-07-13,Delivered,79.64
15135,2853,2024-09-24,Delivered,97.87
15136,1558,2024-01-30,Delivered,114.65
15137,2365,2024-01-09,Pending,54.56
15138,2482,2024-11-04,Delivered,75.6
15139,2104,2024-11-05,Shipped,24.06
15140,1647,2024-06-13,Shipped,52.67
15141,2796,2024-07-11,Delivered,58.27
15142,1987,2024-10-31,Delivered,102.7
15143,1820,2024-09-16,Cancelled,68.91
15144,2783,2024-07-10,Delivered,91.76
15145,1473,2024-03-19,Delivered,17.0
15146,2695,2024-06-27,Cancelled,63.77
15147,2739,2024-03-31,Delivered,109.64
15148,1112,2024-08-02,Pending,38.55
15149,2316,2024-03-19,Pending,18.31
15150,2974,2024-04-12,Shipped,60.51
15151,2846,2024-04-20,Delivered,88.97
15152,2655,2024-11-09,Delivered,62.72
15153,1383,2024-09-03,Delivered,63.3
15154,1017,2024-08-21,Shipped,85.33
15155,1493,2024-03-22,Shipped,41.71
15156,2355,2024-05-11,Delivered,93.95
15157,1926,2024-08-22,Delivered,31.08
15158,2763,2024-10-04,Delivered,56.55
15159,2897,2024-11-30,Shipped,83.88
15160,2510,2024-04-08,Shipped,101.98
15161,2430,2024-02-07,Pending,98.11
15162,1117,2024-06-09,Shipped,90.78
15163,2579,2024-04-26,Shipped,52.71
15164,1880,2024-08-28,Shipped,27.84
15165,1115,2024-01-26,Delivered,37.77
15166,2819,2024-05-15,Delivered,105.81
15167,2573,2024-02-19,Pending,105.02
15168,1814,2024-10-20,Delivered,114.91
15169,2649,2024-10-24,Delivered,22.98
15170,2571,2024-10-19,Delivered,71.36
15171,1644,2024-06-02,Delivered,83.11
15172,2360,2024-08-07,Delivered,89.62
15173,1336,2024-05-19,Delivered,82.61
15174,1922,2024-02-18,Delivered,95.85
15175,2913,2024-05-21,Delivered,52.74
15176,2764,2024-02-15,Delivered,33.84
15177,1147,2024-06-11,Shipped,36.48
15178,1122,2024-10-11,Delivered,16.26
15179,1081,2024-09-24,Delivered,51.78
15180,1685,2024-04-25,Delivered,24.63
15181,2690,2024-03-22,Delivered,48.76
15182,1662,2024-02-13,Delivered,80.96
15183,1375,2024-07-12,Shipped,108.92
15184,2594,2024-09-14,Shipped,103.16
15185,1063,2024-09-29,Delivered,41.53
15186,1504,2024-09-30,Delivered,29.08
15187,1668,2024-10-04,Delivered,35.27
15188,1449,2024-03-23,Cancelled,116.95
15189,2452,2024-02-27,Cancelled,72.69
15190,1868,2024-02-22,Delivered,34.16
15191,2451,2024-01-01,Delivered,103.28
15192,2445,2024-08-03,Shipped,56.5
15193,2346,2024-11-12,Shipped,109.42
15194,2937,2024-08-15,Delivered,42.37
15195,1680,2024-09-10,Cancelled,56.29
15196,2190,2024-06-07,Delivered,68.02
15197,2621,2024-10-13,Delivered,108.72
15198,2981,2024-03-06,Shipped,106.22
15199,2673,2024-11-04,Delivered,75.31
15200,1461,2024-04-04,Shipped,38.29
15201,1459,2024-09-09,Delivered,57.35
15202,2213,2024-05-29,Delivered,117.44
15203,1464,2024-01-23,Delivered,78.82
15204,1912,2024-08-31,Delivered,97.02
15205,1379,2024-08-02,Delivered,62.24
15206,2026,2024-05-10,Cancelled,70.86
15207,2642,2024-12-08,Delivered,60.04
15208,1364,2024-05-27,Shipped,88.81
15209,1072,2024-04-18,Delivered,104.4
15210,2451,2024-02-09,Shipped,68.27
15211,1638,2024-04-30,Delivered,65.49
15212,2194,2024-10-21,Delivered,50.73
